test_case,task,expected,predicted,confidence,source,is_correct
Banco quebrado no fundo,intent_classification,feedback,feedback,0.9944642930157938,svm,True
"Saindo de Vila Nova, qual ônibus devo pegar para chegar no Universidade?",intent_classification,solicitar_rota,solicitar_rota,0.9935235824262317,svm,True
Pode explicar como usar?,intent_classification,conversacao_geral,conversacao_geral,0.9956145410359206,svm,True
O ônibus atrasou 15 minutos,intent_classification,feedback,feedback,0.9962431213461435,svm,True
"Preciso de uma rota de Terminal A para Campinas em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.9876373135717217,svm,True
Parada sem iluminação,intent_classification,feedback,feedback,0.9938174688170892,svm,True
Sugestão: mais horários no pico,intent_classification,feedback,feedback,0.9944316950121936,svm,True
Ajuda por favor,intent_classification,conversacao_geral,conversacao_geral,0.9955158049036555,svm,True
Preciso ir de Sumaré até Shopping em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9958388834246458,svm,True
Qual a capital da Noruega?,intent_classification,desconhecido,desconhecido,0.9942914081555113,svm,True
Preciso ir de Centro até Shopping em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9968360527184362,svm,True
"Preciso de uma rota de Centro para Shopping em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.9932074923976598,svm,True
Quem ganhou o Oscar?,intent_classification,desconhecido,desconhecido,0.993718969719786,svm,True
Instale esse programa,intent_classification,desconhecido,desconhecido,0.9943567343815678,svm,True
Motorista foi educado,intent_classification,feedback,feedback,0.9945629136094304,svm,True
Valeu,intent_classification,conversacao_geral,conversacao_geral,0.9955611380745285,svm,True
Bom dia,intent_classification,conversacao_geral,conversacao_geral,0.9850082925676289,svm,True
Me ligue mais tarde,intent_classification,desconhecido,desconhecido,0.9941439444813126,svm,True
Gostei do atendimento,intent_classification,feedback,feedback,0.9942434871774202,svm,True
Mostre notícias de tecnologia,intent_classification,desconhecido,desconhecido,0.9943646509956409,svm,True
Quero comprar um carro,intent_classification,desconhecido,desconhecido,0.9943936616612331,svm,True
"Saindo de Vila Nova, qual ônibus devo pegar para chegar no Campinas?",intent_classification,solicitar_rota,solicitar_rota,0.9898855484844735,svm,True
"Estou em Terminal A e quero ir até Hospital Municipal, qual linha devo pegar?",intent_classification,solicitar_rota,solicitar_rota,0.9946048684761376,svm,True
Informação do app não confere,intent_classification,feedback,feedback,0.9945393737493552,svm,True
Preciso ir de Terminal A até Hospital Municipal em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9979112623429814,svm,True
Tá me ouvindo?,intent_classification,conversacao_geral,conversacao_geral,0.9955239176842184,svm,True
Qual a senha do Wi-Fi?,intent_classification,desconhecido,desconhecido,0.9941242776182205,svm,True
"Preciso de uma rota de Parque das Flores para Rodoviária em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.9963275108047517,svm,True
Linha 305 demorou demais,intent_classification,feedback,feedback,0.9940931481076273,svm,True
Qual seu nome?,intent_classification,conversacao_geral,conversacao_geral,0.9955118632437792,svm,True
"Olá, tudo bem?",intent_classification,conversacao_geral,conversacao_geral,0.995459468152759,svm,True
Qual o caminho de ônibus de Terminal A até Shopping em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9923922438774723,svm,True
Qual o caminho de ônibus de Terminal A até Aeroporto em Campinas?,intent_classification,solicitar_rota,solicitar_rota,0.9953559826848427,svm,True
Gostei do atendimento,intent_classification,feedback,feedback,0.9942434871774202,svm,True
"Saindo de Terminal A, qual ônibus devo pegar para chegar no Rodoviária?",intent_classification,solicitar_rota,solicitar_rota,0.9947778108286359,svm,True
Tá me ouvindo?,intent_classification,conversacao_geral,conversacao_geral,0.9955239176842184,svm,True
E aí?,intent_classification,conversacao_geral,conversacao_geral,0.9955904140051345,svm,True
Beleza?,intent_classification,conversacao_geral,conversacao_geral,0.9954882612855536,svm,True
"Estou no bairro Centro, quero chegar no Universidade em Campinas, qual é a rota?",intent_classification,solicitar_rota,solicitar_rota,0.9948431170649027,svm,True
Abre o navegador,intent_classification,desconhecido,desconhecido,0.9935427517869101,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
Estou testando,intent_classification,conversacao_geral,conversacao_geral,0.9955762642253894,svm,True
O ônibus atrasou 15 minutos,intent_classification,feedback,feedback,0.9962431213461435,svm,True
"Estou em Terminal A, quero ir para Campinas em Campinas. Como faço?",intent_classification,solicitar_rota,solicitar_rota,0.9860160566428492,svm,True
Pode explicar como usar?,intent_classification,conversacao_geral,conversacao_geral,0.9956145410359206,svm,True
Obrigado!,intent_classification,conversacao_geral,conversacao_geral,0.9955254074425935,svm,True
Pode explicar como usar?,intent_classification,conversacao_geral,conversacao_geral,0.9956145410359206,svm,True
E aí?,intent_classification,conversacao_geral,conversacao_geral,0.9955904140051345,svm,True
"Estou em Centro, quero ir para Campinas em Campinas. Como faço?",intent_classification,solicitar_rota,solicitar_rota,0.9837806845181444,svm,True
Como funciona você?,intent_classification,conversacao_geral,conversacao_geral,0.9951041777974744,svm,True
pode tocar musica,intent_classification,desconhecido,desconhecido,0.9942403077297935,svm,True
Traduza isto para francês,intent_classification,desconhecido,desconhecido,0.9939856086758008,svm,True
Não gostei do motorista,intent_classification,feedback,feedback,0.995316753413964,svm,True
Elogio para a linha 417,intent_classification,feedback,feedback,0.9940329752529086,svm,True
Qual seu nome?,intent_classification,conversacao_geral,conversacao_geral,0.9955118632437792,svm,True
Aplicativo travando,intent_classification,feedback,feedback,0.9840715301807174,svm,True
Parada sem iluminação,intent_classification,feedback,feedback,0.9938174688170892,svm,True
Como investir em ações?,intent_classification,desconhecido,desconhecido,0.9943464671199957,svm,True
vc joga?,intent_classification,desconhecido,desconhecido,0.9940110241114777,svm,True
Aplicativo travando,intent_classification,feedback,feedback,0.9840715301807174,svm,True
Qual a senha do Wi-Fi?,intent_classification,desconhecido,desconhecido,0.9941242776182205,svm,True
Aplicativo travando,intent_classification,feedback,feedback,0.9840715301807174,svm,True
Qual o preço do dólar hoje?,intent_classification,desconhecido,desconhecido,0.9942332604197489,svm,True
Preciso ir de Vila Nova até Shopping em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9958779093686535,svm,True
Informação do app não confere,intent_classification,feedback,feedback,0.9945393737493552,svm,True
Quem ganhou o Oscar?,intent_classification,desconhecido,desconhecido,0.993718969719786,svm,True
"Estou em Terminal A, quero ir para Rodoviária em Campinas. Como faço?",intent_classification,solicitar_rota,solicitar_rota,0.9955873954689688,svm,True
O ônibus atrasou 15 minutos,intent_classification,feedback,feedback,0.9962431213461435,svm,True
Instale esse programa,intent_classification,desconhecido,desconhecido,0.9943567343815678,svm,True
"Estou em Centro e quero ir até Rodoviária, qual linha devo pegar?",intent_classification,solicitar_rota,solicitar_rota,0.9945942024058514,svm,True
Tudo certo?,intent_classification,conversacao_geral,conversacao_geral,0.98223917315892,svm,True
"Preciso de uma rota de Sumaré para Terminal B em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.9960921506230865,svm,True
Ônibus muito lotado,intent_classification,feedback,feedback,0.9944713696477772,svm,True
Mostre notícias de tecnologia,intent_classification,desconhecido,desconhecido,0.9943646509956409,svm,True
"Estou no bairro Terminal A, quero chegar no Praça Matriz em Campinas, qual é a rota?",intent_classification,solicitar_rota,solicitar_rota,0.9954663853112843,svm,True
Pode conversar comigo?,intent_classification,conversacao_geral,conversacao_geral,0.9955680958216014,svm,True
Qual o preço do dólar hoje?,intent_classification,desconhecido,desconhecido,0.9942332604197489,svm,True
"Estou em Terminal A e quero ir até Rodoviária, qual linha devo pegar?",intent_classification,solicitar_rota,solicitar_rota,0.9941920466429787,svm,True
Instale esse programa,intent_classification,desconhecido,desconhecido,0.9943567343815678,svm,True
Gostei do atendimento,intent_classification,feedback,feedback,0.9942434871774202,svm,True
vc joga?,intent_classification,desconhecido,desconhecido,0.9940110241114777,svm,True
Não gostei do motorista,intent_classification,feedback,feedback,0.995316753413964,svm,True
Quero comprar um carro,intent_classification,desconhecido,desconhecido,0.9943936616612331,svm,True
Traduza isto para francês,intent_classification,desconhecido,desconhecido,0.9939856086758008,svm,True
Oi,intent_classification,conversacao_geral,conversacao_geral,0.966327799424645,svm,True
Preciso ir de Hortolândia até Aeroporto em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9980259378734971,svm,True
"Estou no bairro Sumaré, quero chegar no Hospital Municipal em Campinas, qual é a rota?",intent_classification,solicitar_rota,solicitar_rota,0.9948619081918612,svm,True
Ônibus muito lotado,intent_classification,feedback,feedback,0.9944713696477772,svm,True
E aí?,intent_classification,conversacao_geral,conversacao_geral,0.9955904140051345,svm,True
Não gostei do motorista,intent_classification,feedback,feedback,0.995316753413964,svm,True
Boa tarde,intent_classification,conversacao_geral,conversacao_geral,0.995404152234563,svm,True
Bom dia,intent_classification,conversacao_geral,conversacao_geral,0.9850082925676289,svm,True
"Saindo de Jardim Amanda, qual ônibus pego para chegar em Praça Matriz em Campinas?",intent_classification,solicitar_rota,solicitar_rota,0.9950778848535937,svm,True
"Preciso de uma rota de Parque das Flores para Rodoviária em Campinas, qual ônibus usar?",intent_classification,solicitar_rota,solicitar_rota,0.9963275108047517,svm,True
Você é um assistente?,intent_classification,conversacao_geral,conversacao_geral,0.9960287065783217,svm,True
Obrigado!,intent_classification,conversacao_geral,conversacao_geral,0.9955254074425935,svm,True
"Saindo de Parque das Flores, qual ônibus devo pegar para chegar no Shopping?",intent_classification,solicitar_rota,solicitar_rota,0.9913577953745629,svm,True
Tudo certo?,intent_classification,conversacao_geral,conversacao_geral,0.98223917315892,svm,True
Não gostei do motorista,intent_classification,feedback,feedback,0.995316753413964,svm,True
"Olá, tudo bem?",intent_classification,conversacao_geral,conversacao_geral,0.995459468152759,svm,True
"Estou em Centro, quero ir para Praça Matriz em Campinas. Como faço?",intent_classification,solicitar_rota,solicitar_rota,0.9950863761400527,svm,True
Não entendi,intent_classification,conversacao_geral,conversacao_geral,0.9953730696115469,svm,True
"Estou em Paulínia, quero ir para Terminal B em Campinas. Como faço?",intent_classification,solicitar_rota,solicitar_rota,0.9930920450163123,svm,True
Não entendi,intent_classification,conversacao_geral,conversacao_geral,0.9953730696115469,svm,True
Rota mudou sem aviso,intent_classification,feedback,feedback,0.9943586207862244,svm,True
Motorista foi educado,intent_classification,feedback,feedback,0.9945629136094304,svm,True
Preciso ir de Sumaré até Campinas em Campinas. Qual linha pegar?,intent_classification,solicitar_rota,solicitar_rota,0.9943470474223334,svm,True
Me ligue mais tarde,intent_classification,desconhecido,desconhecido,0.9941439444813126,svm,True
Como funciona você?,intent_classification,conversacao_geral,conversacao_geral,0.9951041777974744,svm,True
Ônibus muito lotado,intent_classification,feedback,feedback,0.9944713696477772,svm,True
Como vou de Parque das Flores até Rodoviária em Campinas de ônibus?,intent_classification,solicitar_rota,solicitar_rota,0.9956529877973717,svm,True
Linha 305 demorou demais,intent_classification,feedback,feedback,0.9940931481076273,svm,True
Abre o navegador,intent_classification,desconhecido,desconhecido,0.9935427517869101,svm,True
Tudo certo?,intent_classification,conversacao_geral,conversacao_geral,0.98223917315892,svm,True
Informação do app não confere,intent_classification,feedback,feedback,0.9945393737493552,svm,True
Como funciona você?,intent_classification,conversacao_geral,conversacao_geral,0.9951041777974744,svm,True
Você é um assistente?,intent_classification,conversacao_geral,conversacao_geral,0.9960287065783217,svm,True
Qual seu nome?,intent_classification,conversacao_geral,conversacao_geral,0.9955118632437792,svm,True
